2021-06-19 00:02:51	51.161	49.8118
2021-06-19 00:02:52	51.163	49.8129
2021-06-19 00:02:53	51.1651	49.8139
2021-06-19 00:02:54	51.1672	49.815
2021-06-19 00:02:55	51.1692	49.816
2021-06-19 00:02:56	51.1713	49.817
2021-06-19 00:02:57	51.1733	49.8181
2021-06-19 00:02:58	51.1754	49.8191
2021-06-19 00:02:59	51.1774	49.8202
2021-06-19 00:03:00	51.1795	49.8212
2021-06-19 00:03:01	51.1815	49.8222
2021-06-19 00:03:02	51.1836	49.8233
2021-06-19 00:03:03	51.1857	49.8243
2021-06-19 00:03:04	51.1877	49.8254
2021-06-19 00:03:05	51.1898	49.8264
2021-06-19 00:03:06	51.1918	49.8274
2021-06-19 00:03:07	51.1939	49.8285
2021-06-19 00:03:08	51.1959	49.8295
2021-06-19 00:03:09	51.198	49.8305
2021-06-19 00:03:10	51.2	49.8316
2021-06-19 00:03:11	51.2021	49.8326
2021-06-19 00:03:12	51.2042	49.8337
2021-06-19 00:03:13	51.2062	49.8347
2021-06-19 00:03:14	51.2083	49.8357
2021-06-19 00:03:15	51.2103	49.8368
2021-06-19 00:03:16	51.2124	49.8378
2021-06-19 00:03:17	51.2144	49.8388
2021-06-19 00:03:18	51.2165	49.8399
2021-06-19 00:03:19	51.2186	49.8409
2021-06-19 00:03:20	51.2206	49.842
2021-06-19 00:03:21	51.2227	49.843
2021-06-19 00:03:22	51.2247	49.844
2021-06-19 00:03:23	51.2268	49.8451
2021-06-19 00:03:24	51.2288	49.8461
2021-06-19 00:03:25	51.2309	49.8471
2021-06-19 00:03:26	51.2329	49.8482
2021-06-19 00:03:27	51.235	49.8492
2021-06-19 00:03:28	51.2371	49.8502
2021-06-19 00:03:29	51.2391	49.8513
2021-06-19 00:03:30	51.2412	49.8523
2021-06-19 00:03:31	51.2432	49.8533
2021-06-19 00:03:32	51.2453	49.8544
2021-06-19 00:03:33	51.2473	49.8554
2021-06-19 00:03:34	51.2494	49.8565
2021-06-19 00:03:35	51.2515	49.8575
2021-06-19 00:03:36	51.2535	49.8585
2021-06-19 00:03:37	51.2556	49.8596
2021-06-19 00:03:38	51.2576	49.8606
2021-06-19 00:03:39	51.2597	49.8616
2021-06-19 00:03:40	51.2617	49.8627
2021-06-19 00:03:41	51.2638	49.8637
2021-06-19 00:03:42	51.2659	49.8647
2021-06-19 00:03:43	51.2679	49.8658
2021-06-19 00:03:44	51.27	49.8668
2021-06-19 00:03:45	51.272	49.8678
2021-06-19 00:03:46	51.2741	49.8689
2021-06-19 00:03:47	51.2761	49.8699
2021-06-19 00:03:48	51.2782	49.8709
2021-06-19 00:03:49	51.2803	49.872
2021-06-19 00:03:50	51.2823	49.873
2021-06-19 00:03:51	51.2844	49.874
2021-06-19 00:03:52	51.2864	49.8751
2021-06-19 00:03:53	51.2885	49.8761
2021-06-19 00:03:54	51.2905	49.8771
2021-06-19 00:03:55	51.2926	49.8782
2021-06-19 00:03:56	51.2947	49.8792
2021-06-19 00:03:57	51.2967	49.8802
2021-06-19 00:03:58	51.2988	49.8813
2021-06-19 00:03:59	51.3008	49.8823
2021-06-19 00:04:00	51.3029	49.8833
2021-06-19 00:04:01	51.305	49.8844
2021-06-19 00:04:02	51.307	49.8854
2021-06-19 00:04:03	51.3091	49.8864
2021-06-19 00:04:04	51.3111	49.8875
